"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"NM_TIPO_DESTINACAO_VOTOS";"QT_VOTOS_NOMINAIS_VALIDOS";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307151201;15120;"IRANEIDE SANTOS GOMES FEITOSA";"NEIDE SANTOS";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";163;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307203001;20300;"NELSON NONATO RICHENE RODRIGUES";"NELSON RICHENE";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";20;"PSC";"Partido Social Cristão";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";112;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307432221;43222;"RISONETE DOS SANTOS FARIAS";"NETE";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";43;"PV";"Partido Verde";-3;"#NE";"#NE";"#NE";-3;"PARA TODOS";"PSB / PV / PRP ";"N";0;"#NE";20;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307171291;17129;"ANTONIA NEURA OLIVEIRA NASCIMENTO";"NEURA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";17;"PSL";"Partido Social Liberal";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";582;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307131141;13114;"MANOEL OSVANIL BEZERRA BACELAR";"NIL-PISCA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";13;"PT";"Partido dos Trabalhadores";-3;"#NE";"#NE";"#NE";-3;"AMAPÁ DE TODOS";"PT / PPS / PAN / PC do B ";"N";0;"#NE";388;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307700701;70070;"NIVALDA PORTAL DO ESPIRITO SANTO";"NIVALDA PORTAL";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";70;"PT do B";"Partido Trabalhista do Brasil";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";227;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307131231;13123;"JOSÉ ANTÔNIO NOGUEIRA DE SOUSA";"NOGUEIRA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";13;"PT";"Partido dos Trabalhadores";-3;"#NE";"#NE";"#NE";-3;"AMAPÁ DE TODOS";"PT / PPS / PAN / PC do B ";"N";0;"#NE";89;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307261111;26111;"RAIMUNDO NONATO DA SILVA SOUZA";"NONATO SOUZA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";26;"PAN";"Partido dos Aposentados da Nação";-3;"#NE";"#NE";"#NE";-3;"AMAPÁ DE TODOS";"PT / PPS / PAN / PC do B ";"N";0;"#NE";180;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307251451;25145;"ODENILSON MARQUES PEREIRA";"ODE";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";25;"PFL";"Partido da Frente Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";129;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307457771;45777;"OSCAR LUIZ PAIVA DA COSTA";"OSCAR PAIVA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";-3;"#NE";"#NE";"#NE";-3;"TUDO PARA TODOS";"PSDB / PRONA ";"N";0;"#NE";65;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307234561;23456;"FRANCISCO OSVALDO SIMOES FILHO";"OSVALDO SIMÕES";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";23;"PPS";"Partido Popular Socialista";-3;"#NE";"#NE";"#NE";-3;"AMAPÁ DE TODOS";"PT / PPS / PAN / PC do B ";"N";0;"#NE";76;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307561001;56100;"CLAUBENIL SEBASTIAO BOTELHO DE PAIVA";"PAIVA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";56;"PRONA";"Partido da Reedificação da Ordem Nacional";-3;"#NE";"#NE";"#NE";-3;"TUDO PARA TODOS";"PSDB / PRONA ";"N";0;"#NE";47;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307172341;17234;"JOSUEL NAZARE PALADINO DE BRITO";"PALADINO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";17;"PSL";"Partido Social Liberal";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";35;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307414441;41444;"JOSE NERY SOBRINHO";"PARAÍBA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";41;"PSD";"Partido Social Democrático";-3;"#NE";"#NE";"#NE";-3;"AMAPÁ ESPERANÇA";"PPB / PSD ";"N";0;"#NE";1017;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307151331;15133;"ADEMIR MOREIRA FERREIRA";"PASTOR ADEMIR MOREIRA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";429;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307113331;11333;"CLAUDOMIRO DOS SANTOS OLIVEIRA";"PASTOR CLAUDOMIRO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";11;"PPB";"Partido Progressista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"AMAPÁ ESPERANÇA";"PPB / PSD ";"N";0;"#NE";46;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307451231;45123;"EDEVALDE PEREIRA FILHO";"PASTOR EDEVALDE";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";-3;"#NE";"#NE";"#NE";-3;"TUDO PARA TODOS";"PSDB / PRONA ";"N";0;"#NE";299;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307151451;15145;"JOSIAS DIAS FONSECA";"PASTOR JOSIAS";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";518;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307454561;45456;"ANTONIO MATIAS NETO";"PASTOR MATIAS";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";-3;"#NE";"#NE";"#NE";-3;"TUDO PARA TODOS";"PSDB / PRONA ";"N";0;"#NE";5;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307151511;15151;"PAULO FERNANDO BATISTA GUERRA";"PAULO GUERRA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";355;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307144561;14456;"PAULO JOSE DA SILVA RAMOS";"PAULO JOSÉ";"#NE";2;"DEFERIDO";-3;"#NE";"PARTIDO ISOLADO";14;"PTB";"Partido Trabalhista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PARTIDO ISOLADO";"PTB";"N";0;"#NE";901;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307122001;12200;"PAULO ROBERTO DO COUTO PINTO";"PAULO ROBERTO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";17;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307131221;13122;"PEDRO ROBERTO TORRES DE AZEVEDO";"PEDRO TORRES";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";13;"PT";"Partido dos Trabalhadores";-3;"#NE";"#NE";"#NE";-3;"AMAPÁ DE TODOS";"PT / PPS / PAN / PC do B ";"N";0;"#NE";98;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307441331;44133;"FRANCISCO DE ASSIS GOMES ROCHA";"PILHA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";44;"PRP";"Partido Republicano Progressista";-3;"#NE";"#NE";"#NE";-3;"PARA TODOS";"PSB / PV / PRP ";"N";0;"#NE";8;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307221071;22107;"CARLOS AUGUSTO LEAO COSTA";"PROF. CARLOS LEÃO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";22;"PL";"Partido Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";39;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307122231;12223;"RAYMUNDO MAGALHÃES FERREIRA";"PROFESSOR MAGALHÃES";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";418;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307128881;12888;"NILSON DA SILVA";"PROFESSOR NILSON";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";30;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307151241;15124;"JOAO QUEIROGA DE SOUZA";"QUEIROGA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";260;1;"ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307151151;15115;"RAIMUNDA MACEDO BARROSO";"RAI BEIRÃO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";73;5;"MÉDIA"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307126201;12620;"RAIMUNDO CAMÕES DA COSTA";"RAIMUNDO CAMÕES";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";27;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307126991;12699;"RAIMUNDO SEBASTIÃO LEITE MEDEIROS";"RAIMUNDO LEITE";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";350;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307131131;13113;"RANDOLPH FREDERICH RODRIGUES ALVES";"RANDOLFE";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";13;"PT";"Partido dos Trabalhadores";-3;"#NE";"#NE";"#NE";-3;"AMAPÁ DE TODOS";"PT / PPS / PAN / PC do B ";"N";0;"#NE";1000;1;"ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307123211;12321;"RAIMUNDO DA SILVA MACIEL";"RAY";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";6;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307456111;45611;"REGILDO WALDERLEY SALOMAO";"REGILDO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";-3;"#NE";"#NE";"#NE";-3;"TUDO PARA TODOS";"PSDB / PRONA ";"N";0;"#NE";1176;1;"ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307456781;45678;"JOSE RIBAMAR GOMES DA SILVA";"RIBAMAR SILVA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";-3;"#NE";"#NE";"#NE";-3;"TUDO PARA TODOS";"PSDB / PRONA ";"N";0;"#NE";33;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307411111;41111;"ANTÔNIO ROBERTO RODRIGUES DA SILVA";"ROBERTO GÓES";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";41;"PSD";"Partido Social Democrático";-3;"#NE";"#NE";"#NE";-3;"AMAPÁ ESPERANÇA";"PPB / PSD ";"N";0;"#NE";1545;1;"ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307221111;22111;"ROBERTO PARINTINS DOS SANTOS";"ROBERTO PARINTINS";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";22;"PL";"Partido Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";41;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307455551;45555;"ROBERVAL SOUSA DE AZEVEDO PICANCO";"ROBERVAL PICANÇO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";-3;"#NE";"#NE";"#NE";-3;"TUDO PARA TODOS";"PSDB / PRONA ";"N";0;"#NE";538;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307201231;20123;"RODRIGO FLAVIO PORTUGAL ALVES";"RODRIGO PORTUGAL";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";20;"PSC";"Partido Social Cristão";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";37;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307430011;43001;"ROLAM BRUNO";"ROLAM BRUNO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";43;"PV";"Partido Verde";-3;"#NE";"#NE";"#NE";-3;"PARA TODOS";"PSB / PV / PRP ";"N";0;"#NE";3;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307177771;17777;"RONALDO DIAS CARDOSO";"RONALDO CARDOSO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";17;"PSL";"Partido Social Liberal";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";236;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307126961;12696;"RONALDO MADUREIRA MODESTO";"RONALDO MODESTO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";241;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307401211;40121;"RONERI BRITO DA SILVA";"RONERY";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";40;"PSB";"Partido Socialista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PARA TODOS";"PSB / PV / PRP ";"N";0;"#NE";143;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307221231;22123;"ROSEMIRO ROCHA FREIRES";"ROSEMIRO ROCHA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";22;"PL";"Partido Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";480;1;"ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307251201;25120;"RUBEM NATAL COELHO PINTO";"RUBEM NATAL";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";25;"PFL";"Partido da Frente Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";134;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06050";"MACAPA";2;7;"Deputado Estadual";300000307433331;43333;"RUBEM FERREIRA BARROSO NETO";"RUBEM NETO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";43;"PV";"Partido Verde";-3;"#NE";"#NE";"#NE";-3;"PARA TODOS";"PSB / PV / PRP ";"N";0;"#NE";65;2;"SUPLENTE"
