"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"NM_TIPO_DESTINACAO_VOTOS";"QT_VOTOS_NOMINAIS_VALIDOS";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06041";"ITAUBAL";6041;"ITAUBAL";10;13;"Vereador";30000856160;50369;"REGINALDO BAIMA DA SILVA";"REGINALDO BAIMA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";50;"PSOL";"Partido Socialismo e Liberdade";-1;"#NULO#";"#NULO#";"#NULO#";30000092987;"PARTIDO ISOLADO";"PSOL";"N";2;"Válido";2;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06041";"ITAUBAL";6041;"ITAUBAL";10;13;"Vereador";30000856155;50000;"LINDOMAR DA LUZ LIMA";"TOTÓ";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";50;"PSOL";"Partido Socialismo e Liberdade";-1;"#NULO#";"#NULO#";"#NULO#";30000092987;"PARTIDO ISOLADO";"PSOL";"N";30;"Válido";30;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06041";"ITAUBAL";6041;"ITAUBAL";10;13;"Vereador";30000856157;50123;"TASSIO RAMON SANTOS DA SILVA";"TASSIO RAMON";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";50;"PSOL";"Partido Socialismo e Liberdade";-1;"#NULO#";"#NULO#";"#NULO#";30000092987;"PARTIDO ISOLADO";"PSOL";"N";122;"Válido";122;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06041";"ITAUBAL";6041;"ITAUBAL";10;13;"Vereador";30000856159;50151;"CLEUMA BAIA DOS SANTOS";"CLEUMA BAIA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";50;"PSOL";"Partido Socialismo e Liberdade";-1;"#NULO#";"#NULO#";"#NULO#";30000092987;"PARTIDO ISOLADO";"PSOL";"N";13;"Válido";13;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06041";"ITAUBAL";6041;"ITAUBAL";10;13;"Vereador";30000856161;50150;"LIDIETE PANTOJA DA SILVA";"LIDIETE PANTOJA DA SILVA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";50;"PSOL";"Partido Socialismo e Liberdade";-1;"#NULO#";"#NULO#";"#NULO#";30000092987;"PARTIDO ISOLADO";"PSOL";"N";108;"Válido";108;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06092";"OIAPOQUE";6092;"OIAPOQUE";4;13;"Vereador";30000698256;55222;"ERLINALDO VIEIRA SILVA";"BAIXINHO DO TAXI";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";30000064730;"PARTIDO ISOLADO";"PSD";"N";16;"Válido";16;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06092";"OIAPOQUE";6092;"OIAPOQUE";4;13;"Vereador";30000698257;55555;"VALDEMIR NERI SANTOS";"SALIS DO AÇOUGUE";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";30000064730;"PARTIDO ISOLADO";"PSD";"N";139;"Válido";139;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06092";"OIAPOQUE";6092;"OIAPOQUE";4;13;"Vereador";30000698260;55777;"ALIONES RIBEIRO FARIAS";"LOIRA DO INFRAERO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";30000064730;"PARTIDO ISOLADO";"PSD";"N";18;"Válido";18;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06092";"OIAPOQUE";6092;"OIAPOQUE";4;13;"Vereador";30000698261;55123;"NILSON DE OLIVEIRA CALUF";"NILSON CALUF";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";30000064730;"PARTIDO ISOLADO";"PSD";"N";110;"Válido";110;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06092";"OIAPOQUE";6092;"OIAPOQUE";4;13;"Vereador";30000698258;55789;"RIVELINO RIBEIRO MORAES";"HUCK SOM";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";30000064730;"PARTIDO ISOLADO";"PSD";"N";67;"Válido";67;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06092";"OIAPOQUE";6092;"OIAPOQUE";4;13;"Vereador";30000698255;55000;"IRZELIA MARIA RODRIGUES PINTO";"ZELIA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";30000064730;"PARTIDO ISOLADO";"PSD";"N";22;"Válido";22;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06092";"OIAPOQUE";6092;"OIAPOQUE";4;13;"Vereador";30000698254;55300;"AURICELIA PERES DE OLIVEIRA";"AURICELIA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";30000064730;"PARTIDO ISOLADO";"PSD";"N";23;"Válido";23;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06092";"OIAPOQUE";6092;"OIAPOQUE";4;13;"Vereador";30000698262;55999;"LUIZ YERMOLLAY OLIVEIRA DOS SANTOS";"YERMOLLAY";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";30000064730;"PARTIDO ISOLADO";"PSD";"N";94;"Válido";94;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06041";"ITAUBAL";6041;"ITAUBAL";10;13;"Vereador";30000749545;55222;"NERY DA COSTA DO ROSÁRIO";"PROFESSOR NERY";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";30000070985;"PARTIDO ISOLADO";"PSD";"N";77;"Válido";77;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06041";"ITAUBAL";6041;"ITAUBAL";10;13;"Vereador";30000749544;55221;"BETÂNIA QUARESMA COSTA";"BETÂNIA QUARESMA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";30000070985;"PARTIDO ISOLADO";"PSD";"N";90;"Válido";90;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06041";"ITAUBAL";6041;"ITAUBAL";10;13;"Vereador";30000749549;55131;"NEIRINILDA  VIANA DE OLIVEIRA";"PROFESSORA DIDA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";30000070985;"PARTIDO ISOLADO";"PSD";"N";84;"Válido";84;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06041";"ITAUBAL";6041;"ITAUBAL";10;13;"Vereador";30000749547;55777;"ELICI VIANA DE BRITO";"ELI BRITO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";30000070985;"PARTIDO ISOLADO";"PSD";"N";26;"Válido";26;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06041";"ITAUBAL";6041;"ITAUBAL";10;13;"Vereador";30000749548;55111;"MARLÔNCIO VIEIRA PINHEIRO";"MARLÔNCIO PINHEIRO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";30000070985;"PARTIDO ISOLADO";"PSD";"N";110;"Válido";110;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06041";"ITAUBAL";6041;"ITAUBAL";10;13;"Vereador";30000749551;55321;"ADNILSON DE OLIVEIRA FERREIRA";"ADNILSON OLIVEIRA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";30000070985;"PARTIDO ISOLADO";"PSD";"N";58;"Válido";58;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06041";"ITAUBAL";6041;"ITAUBAL";10;13;"Vereador";30000749546;55555;"RAIMUNDO CASTELO FERNANDES";"BACU";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";30000070985;"PARTIDO ISOLADO";"PSD";"N";83;"Válido";83;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06041";"ITAUBAL";6041;"ITAUBAL";10;13;"Vereador";30000749550;55000;"EVERALDO  MIRANDA DOS SANTOS";"NOCA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";30000070985;"PARTIDO ISOLADO";"PSD";"N";30;"Válido";30;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06041";"ITAUBAL";6041;"ITAUBAL";10;13;"Vereador";30000749543;55345;"VALDERI DOS SANTOS DE SOUZA";"DJ SERROTE";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";30000070985;"PARTIDO ISOLADO";"PSD";"N";25;"Válido";25;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06009";"PRACUÚBA";6009;"PRACUÚBA";1;13;"Vereador";30001273391;25666;"ZILMAR DOS PASSOS PONTES";"ZILMAR";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";30000116069;"PARTIDO ISOLADO";"DEM";"N";82;"Válido";82;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06009";"PRACUÚBA";6009;"PRACUÚBA";1;13;"Vereador";30000990372;25091;"EDÉZIO DE JESUS OLIVEIRA";"BIGUI";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";30000116069;"PARTIDO ISOLADO";"DEM";"N";89;"Válido";89;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06009";"PRACUÚBA";6009;"PRACUÚBA";1;13;"Vereador";30000990367;25321;"LENILMA OLIVEIRA DOS PASSOS";"LENILMA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";30000116069;"PARTIDO ISOLADO";"DEM";"N";27;"Válido";27;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06009";"PRACUÚBA";6009;"PRACUÚBA";1;13;"Vereador";30000990369;25135;"NEUCILENE PENHA GIBSON";"NEUCI";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";30000116069;"PARTIDO ISOLADO";"DEM";"N";7;"Válido";7;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06130";"LARANJAL DO JARI";6130;"LARANJAL DO JARI";7;13;"Vereador";30000776140;90888;"MARIA RAIMUNDA SANTOS DE MELO SENA";"RAY MELO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";90;"PROS";"Partido Republicano da Ordem Social";-1;"#NULO#";"#NULO#";"#NULO#";30000075204;"PARTIDO ISOLADO";"PROS";"N";77;"Válido";77;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06130";"LARANJAL DO JARI";6130;"LARANJAL DO JARI";7;13;"Vereador";30000776145;90100;"JOÃO PAULO MARQUES DE SOUZA";"JOÃO PAULO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";90;"PROS";"Partido Republicano da Ordem Social";-1;"#NULO#";"#NULO#";"#NULO#";30000075204;"PARTIDO ISOLADO";"PROS";"N";119;"Válido";119;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06130";"LARANJAL DO JARI";6130;"LARANJAL DO JARI";7;13;"Vereador";30000776141;90567;"JOSÉ ADAILSON LIMA DA SILVA";"ADAILSON LIMA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";90;"PROS";"Partido Republicano da Ordem Social";-1;"#NULO#";"#NULO#";"#NULO#";30000075204;"PARTIDO ISOLADO";"PROS";"N";21;"Válido";21;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06130";"LARANJAL DO JARI";6130;"LARANJAL DO JARI";7;13;"Vereador";30000776142;90333;"EDER FERREIRA DE LIMA";"ÉDER CEBOLA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";90;"PROS";"Partido Republicano da Ordem Social";-1;"#NULO#";"#NULO#";"#NULO#";30000075204;"PARTIDO ISOLADO";"PROS";"N";187;"Válido";187;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06130";"LARANJAL DO JARI";6130;"LARANJAL DO JARI";7;13;"Vereador";30000776139;90000;"JACI DA CRUZ MONTEIRO";"JACI MONTEIRO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";90;"PROS";"Partido Republicano da Ordem Social";-1;"#NULO#";"#NULO#";"#NULO#";30000075204;"PARTIDO ISOLADO";"PROS";"N";201;"Válido";201;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06130";"LARANJAL DO JARI";6130;"LARANJAL DO JARI";7;13;"Vereador";30000776137;90999;"BENEDITA DA SILVA CALDEIRA";"BENA CALDEIRA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";90;"PROS";"Partido Republicano da Ordem Social";-1;"#NULO#";"#NULO#";"#NULO#";30000075204;"PARTIDO ISOLADO";"PROS";"N";21;"Válido";21;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06130";"LARANJAL DO JARI";6130;"LARANJAL DO JARI";7;13;"Vereador";30000776134;90122;"JOSEANE CONCEIÇÃO DA SILVA";"JOSEANE PIPITINHA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";90;"PROS";"Partido Republicano da Ordem Social";-1;"#NULO#";"#NULO#";"#NULO#";30000075204;"PARTIDO ISOLADO";"PROS";"N";74;"Válido";74;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06130";"LARANJAL DO JARI";6130;"LARANJAL DO JARI";7;13;"Vereador";30000776144;90212;"MARIANO PADILHA DE LIMA JUNIOR";"PROFESSOR JÚNIOR MARIANO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";90;"PROS";"Partido Republicano da Ordem Social";-1;"#NULO#";"#NULO#";"#NULO#";30000075204;"PARTIDO ISOLADO";"PROS";"N";254;"Válido";254;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06130";"LARANJAL DO JARI";6130;"LARANJAL DO JARI";7;13;"Vereador";30000776143;90180;"TANIRA DO SOCORRO COSTA BARBOSA";"PROFESSORA TANIRA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";90;"PROS";"Partido Republicano da Ordem Social";-1;"#NULO#";"#NULO#";"#NULO#";30000075204;"PARTIDO ISOLADO";"PROS";"N";240;"Válido";240;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06130";"LARANJAL DO JARI";6130;"LARANJAL DO JARI";7;13;"Vereador";30000776138;90123;"GERSON DOS SANTOS ANDRADE";"DÊCIO ANDRADE";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";90;"PROS";"Partido Republicano da Ordem Social";-1;"#NULO#";"#NULO#";"#NULO#";30000075204;"PARTIDO ISOLADO";"PROS";"N";167;"Válido";167;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06130";"LARANJAL DO JARI";6130;"LARANJAL DO JARI";7;13;"Vereador";30000776147;90789;"RAIMUNDO NONATO DE ANDRADE ROCHA";"JOVEM";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";90;"PROS";"Partido Republicano da Ordem Social";-1;"#NULO#";"#NULO#";"#NULO#";30000075204;"PARTIDO ISOLADO";"PROS";"N";62;"Válido";62;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06130";"LARANJAL DO JARI";6130;"LARANJAL DO JARI";7;13;"Vereador";30000776136;90147;"MARINA DOS SANTOS";"MARINA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";90;"PROS";"Partido Republicano da Ordem Social";-1;"#NULO#";"#NULO#";"#NULO#";30000075204;"PARTIDO ISOLADO";"PROS";"N";76;"Válido";76;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06173";"TARTARUGALZINHO";6173;"TARTARUGALZINHO";8;13;"Vereador";30000818552;15555;"EDIVAN CAMPOS MENEZES";"EDIVAN MENEZES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";30000085380;"PARTIDO ISOLADO";"MDB";"N";206;"Válido";206;3;"ELEITO POR MÉDIA"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06076";"MAZAGÃO";6076;"MAZAGÃO";5;13;"Vereador";30000881614;25654;"GEOVANIA BASILIO DA LUZ";"GEOVANIA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";30000098280;"PARTIDO ISOLADO";"DEM";"N";22;"Válido";22;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06076";"MAZAGÃO";6076;"MAZAGÃO";5;13;"Vereador";30000881608;25555;"DANIELE PEREIRA DA CAMARA";"DANIELE";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";30000098280;"PARTIDO ISOLADO";"DEM";"N";7;"Válido";7;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06076";"MAZAGÃO";6076;"MAZAGÃO";5;13;"Vereador";30000881617;25222;"MAYNARDY DO AMARAL BOUSSE DO CARMO";"MAINARDY";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";30000098280;"PARTIDO ISOLADO";"DEM";"N";396;"Válido";396;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06076";"MAZAGÃO";6076;"MAZAGÃO";5;13;"Vereador";30000881612;25125;"DOMINGOS DO SOCORRO PEREIRA BELO";"DOMINGOS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";30000098280;"PARTIDO ISOLADO";"DEM";"N";197;"Válido";197;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06076";"MAZAGÃO";6076;"MAZAGÃO";5;13;"Vereador";30000881610;25111;"DERNEVAL GOES DE SOUZA";"DERNEVAL";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";30000098280;"PARTIDO ISOLADO";"DEM";"N";131;"Válido";131;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06076";"MAZAGÃO";6076;"MAZAGÃO";5;13;"Vereador";30000881615;25369;"SIMONE MELO RODRIGUES";"SIMONE";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";30000098280;"PARTIDO ISOLADO";"DEM";"N";24;"Válido";24;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06076";"MAZAGÃO";6076;"MAZAGÃO";5;13;"Vereador";30000881613;25112;"MARIA DOS SANTOS BARBOSA";"MARIA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";30000098280;"PARTIDO ISOLADO";"DEM";"N";43;"Válido";43;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06076";"MAZAGÃO";6076;"MAZAGÃO";5;13;"Vereador";30000881616;25190;"VALNEY BARBOSA DE CARVALHO";"VALNEY BARBOSA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";30000098280;"PARTIDO ISOLADO";"DEM";"N";57;"Válido";57;5;"SUPLENTE"
